sentiment_coeff,tfidf_scores,text,sentiment_rate,normalized_sentiment_rate,pred
"[0, 34.125089896192954, 4.674369631193151, 105.41216302152692, 105.41215601708085, 35.82345861590416, 58.87745403956319, 53.89211738830579, 28.903094656043308, 38.06309864383627, 0]","[7.757513615651594, 6.371219254531703, 4.21655429161428, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.841222883777439, 6.841222883777439, 6.504750647156226, 7.352048507543429, 7.757513615651594]",playing al_gores global climate change keynote presentation thought would bigger 527mb,1942.8249739791354,2.152284813218191,Negative
"[105.41216302152692, 105.41215601708085, 38.846230604758624, 79.17086504172131, 0, 38.48646814565926]","[1.0034924366114992, 1.019953713665571, 6.658901326983484, 7.064366435091649, 7.757513615651594, 6.658901326983484]",climate change cost western cape billions,1287.5386402803554,1.74125697881375,Very Negative
"[43.79959885046422, 0, 4.674369631193151, 105.41216302152692, 105.41215601708085, 0, 46.838842765465664, 36.184076636108585, 31.016001942022644, 0, 0, 0, 39.55546981193821]","[7.064366435091649, 7.757513615651594, 4.21655429161428, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 6.841222883777439, 6.371219254531703, 7.352048507543429, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.352048507543429]",headline confirming global climate change spite local cold wave abortion legalised mexico city,1612.238509964808,1.9449247151977556,Very Negative
"[39.8841120591926, 0, 105.41216302152692, 105.41215601708085, 16.76643170119589, 0, 27.807243530350263, 88.49135533124328, 39.8841120591926, 0, 0]","[9.378921361035953, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 4.787099150081893, 7.757513615651594, 7.352048507543429, 7.352048507543429, 9.378921361035953, 7.757513615651594, 7.757513615651594]",china delays climate change plan indefinitely richard_mcgregor financial_times china delayed ind,1896.731240566375,2.1233725554005702,Negative
"[105.41216302152692, 105.41215601708085, 42.2445244089829, 28.04049742348232, 64.67923170456649, 57.27593558332356, 39.8841120591926, 50.289422158217846, 0, 33.682149638647914]","[1.0034924366114992, 1.019953713665571, 6.658901326983484, 7.352048507543429, 7.064366435091649, 7.352048507543429, 4.689460680517977, 6.504750647156226, 7.757513615651594, 6.052765523413169]",climate change brings threats several regions china according assessment government,2296.7915761116983,2.374310084376866,Negative
"[0, 42.4052971040134, 0, 75.22656361169618, 0, 31.722898293404064, 0, 105.41216302152692, 105.41215601708085]","[7.757513615651594, 7.064366435091649, 7.757513615651594, 6.052765523413169, 7.757513615651594, 7.352048507543429, 7.757513615651594, 1.0034924366114992, 1.019953713665571]",overheard someone sells carbon credits living denying climate change,1201.4194235724538,1.68723876826409,Very Negative
"[33.41915481846222, 0, 72.05899793642502, 78.87502814020466, 105.41216302152692, 105.41215601708085, 48.633052923459424, 0, 22.09123586140167]","[5.811603466596281, 7.757513615651594, 7.064366435091649, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.757513615651594, 5.811603466596281]",energy specialist tell businesses climate change offer opportunities business,1982.3969706735447,2.177106316838682,Negative
"[105.41216302152692, 105.41215601708085, 50.741943773469856, 79.90136005371156]","[1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649]",climate change adds_twist debate_dams,1136.2079988402975,1.6463349536907077,Very Negative
"[105.41216302152692, 105.41215601708085, 50.741943773469856, 79.90136005371156]","[1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649]",climate change adds_twist debate_dams,1136.2079988402975,1.6463349536907077,Very Negative
"[105.41216302152692, 105.41215601708085, 50.741943773469856, 79.90136005371156]","[1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649]",climate change adds_twist debate_dams,1136.2079988402975,1.6463349536907077,Very Negative
"[29.93684230103137, 0, 50.18740275331984, 38.48684567132948, 26.126704866300088, 105.41216302152692, 105.41215601708085]","[6.841222883777439, 7.757513615651594, 7.064366435091649, 6.658901326983484, 7.064366435091649, 1.0034924366114992, 1.019953713665571]",political incorrectness seen cool movie climate change,1213.4913670361684,1.694810885251386,Very Negative
"[4.674369631193151, 105.41216302152692, 105.41215601708085, 58.87745403956319, 0, 15.024407364667567, 30.197529429919776, 63.70899085759165, 0, 47.67247524454383, 0, 38.40882320919752, 35.46420334627159]","[4.21655429161428, 1.0034924366114992, 1.019953713665571, 6.841222883777439, 7.757513615651594, 5.192564258190058, 6.841222883777439, 7.352048507543429, 7.757513615651594, 7.352048507543429, 7.757513615651594, 5.454928522657548, 7.352048507543429]",global climate change presentation run today free freebirds burritos national_security gcc could fun,2209.5364477617995,2.319579374148402,Negative
"[0, 50.74531973627449, 57.03598022269455, 105.41216302152692, 105.41215601708085, 93.34535523821842, 29.375296404023736, 88.15982503908896]","[7.757513615651594, 6.841222883777439, 6.371219254531703, 1.0034924366114992, 1.019953713665571, 6.504750647156226, 7.352048507543429, 6.841222883777439]",coders interested working climate change project direct message,2350.1224828023096,2.4077618534075684,Negative
"[63.94129471734982, 10.678264856169855, 48.6674914827914, 31.389303466713685, 105.41216302152692, 105.41215601708085]","[5.31516658028239, 4.21655429161428, 7.064366435091649, 7.352048507543429, 1.0034924366114992, 1.019953713665571]",science un security_council debates climate change,1172.7606196184188,1.6692625561563867,Very Negative
"[83.09202658002098, 0, 60.34867428530812, 56.253582151173575, 50.74531973627449, 105.41216302152692, 105.41215601708085, 30.47710054154297, 33.80752460634892, 74.57624173172597, 0]","[7.352048507543429, 7.757513615651594, 7.064366435091649, 6.25343621887532, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 6.052765523413169, 7.352048507543429, 7.757513615651594]",excellent look forward watching interested climate change stuff right want_solar panels,2905.316989363794,2.7560071684244805,Negative
"[63.95177830139944, 25.571562682886714, 57.03598022269455, 34.152549621449914, 43.472351501044656, 37.52509867881184, 18.301626553259617, 105.41216302152692, 105.41215601708085, 41.153458863867, 18.73620131411832, 33.80752460634892, 0]","[6.841222883777439, 5.885711438750003, 6.371219254531703, 6.504750647156226, 7.352048507543429, 7.352048507543429, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 6.841222883777439, 6.841222883777439, 6.052765523413169, 7.757513615651594]",yes im working school producing short videos climate change website dev right sept,2725.987703245939,2.643523015577492,Negative
"[92.0097752232066, 18.90798429328025, 86.72368102676666, 40.27786495985305, 25.571562682886714, 0, 62.84823140568494, 78.81464362750543, 0, 105.41216302152692, 105.41215601708085, 62.81735667462471, 0]","[7.352048507543429, 4.666471162293279, 6.658901326983484, 7.064366435091649, 5.885711438750003, 7.757513615651594, 7.064366435091649, 6.504750647156226, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 6.841222883777439, 7.757513615651594]",hello world got hours im newcastle train meet artists climate change thing ne,3376.9186718933424,3.05181895069906,Neutral
"[88.48963384265227, 39.3864786009711, 105.41216302152692, 105.41215601708085, 10.678264856169855, 46.27694720161873, 39.8841120591926, 0, 80.40165256435029, 39.8841120591926, 15.024407364667567, 67.20394095890316, 41.79306193762194, 47.89884252874472]","[6.052765523413169, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 4.21655429161428, 7.064366435091649, 9.378921361035953, 7.757513615651594, 5.016673591726393, 9.378921361035953, 5.192564258190058, 6.841222883777439, 5.885711438750003, 6.371219254531703]",uk puts climate change un council china objects reuters china today rejected calls britain,3650.8339486803675,3.223632091364706,Neutral
"[39.676594954343, 105.41216302152692, 105.41215601708085, 27.48519565196547, 0]","[6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.504750647156226, 7.757513615651594]",concern climate change hits brass,663.5166018704344,1.3498396488955322,Very Negative
"[25.62061605310072, 0, 0, 105.41216302152692, 105.41215601708085, 30.264549812610632, 84.44064991981273, 0]","[5.560289038315375, 7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 5.811603466596281, 7.352048507543429, 7.757513615651594]",reading ftcom depth climate change may worsen instability,1152.4511757339196,1.6565234735469798,Very Negative
"[87.44804819171034, 48.6674914827914, 33.72359135309459, 105.41216302152692, 105.41215601708085]","[6.504750647156226, 7.064366435091649, 5.406138358488116, 1.0034924366114992, 1.019953713665571]",attending security_council meeting climate change,1308.2429704927365,1.7542437535599196,Very Negative
"[45.416454823591344, 0, 32.46357482147904, 32.923359967747274, 82.00056823557492, 0, 31.13971021370089, 0, 44.998543747609446, 31.83248439697903, 10.678264856169855, 48.6674914827914, 29.884212000602503, 105.41216302152692, 105.41215601708085, 15.024407364667567]","[6.371219254531703, 7.757513615651594, 5.885711438750003, 6.841222883777439, 7.352048507543429, 7.757513615651594, 6.658901326983484, 7.757513615651594, 7.064366435091649, 7.352048507543429, 4.21655429161428, 7.064366435091649, 6.25343621887532, 1.0034924366114992, 1.019953713665571, 5.192564258190058]",getting ride work nice chance listen npr browse morning paper un security_council looking climate change today,2934.834572705986,2.77452204922401,Negative
"[0, 82.6722947985221, 31.116892393347367, 33.41915481846222, 76.2536558858871, 9.789801929623003, 105.41216302152692, 7.156612608490619, 0, 88.45945081274064, 52.47253738361433, 0, 42.06073093965512, 31.931403564264983]","[7.757513615651594, 7.352048507543429, 7.352048507543429, 5.811603466596281, 5.118456286036335, 4.081212943744518, 1.0034924366114992, 5.118456286036335, 7.757513615651594, 6.658901326983484, 6.504750647156226, 7.757513615651594, 7.352048507543429, 7.064366435091649]",huntsman launches utah energy summit says climate changes critical challenge planet salt lake tribune,3068.6400832291356,2.85845144984385,Negative
"[105.41216302152692, 105.41215601708085, 0, 91.22512615943852, 21.135138233989345, 28.40852310248546, 0, 35.63957707868956, 0, 81.16780620110372, 90.42618927017318, 59.2445958131574]","[1.0034924366114992, 1.019953713665571, 7.757513615651594, 6.658901326983484, 5.965754146423539, 7.064366435091649, 7.757513615651594, 7.064366435091649, 7.757513615651594, 7.064366435091649, 7.064366435091649, 6.841222883777439]",climate change starts home campaign liberal democrat leader menzies campbell launched cli,3016.809576345009,2.825940805404773,Negative
"[22.95399958940156, 19.85376609173657, 22.05079758730796, 105.41216302152692, 105.41215601708085, 76.19347040459346, 23.83931620027905]","[5.811603466596281, 5.678072073971758, 6.371219254531703, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.658901326983484]",think weather much climate change lately least,1296.9192020545631,1.7471409287655004,Very Negative
"[0, 63.90771745585632, 58.23780900840033, 0, 20.414206639994383, 0, 46.25399802286176, 30.685563934764737, 88.06312893792429, 20.60447375853382, 58.23780900840033, 27.600974480122524, 105.41216302152692, 105.41215601708085]","[7.757513615651594, 6.841222883777439, 14.704097015086859, 7.757513615651594, 7.352048507543429, 7.757513615651594, 7.352048507543429, 7.352048507543429, 7.064366435091649, 7.064366435091649, 14.704097015086859, 6.371219254531703, 1.0034924366114992, 1.019953713665571]",fifty degrees texas april snow amarillo tornado last_night drought south texas dont climate change,4022.4408088784953,3.4567222004394997,Neutral
"[76.3257014093609, 0, 105.41216302152692, 105.41215601708085, 0, 0, 0, 58.92460591892208, 19.758962853211774, 52.88810762314212, 65.19630765145614, 0, 32.46357482147904]","[7.352048507543429, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.757513615651594, 7.757513615651594, 5.885711438750003, 5.965754146423539, 7.352048507543429, 7.064366435091649, 7.757513615651594, 5.885711438750003]",blogged climatedemoswordpresscom climate change warnings airline tickets time go watch others gargen work,2279.6142029512566,2.36353559065129,Negative
"[0, 85.39650645923571, 64.6984651755219, 105.41216302152692, 105.41215601708085, 33.557779897469565, 19.85376609173657, 28.519700937014683]","[7.757513615651594, 6.841222883777439, 6.658901326983484, 1.0034924366114992, 1.019953713665571, 5.965754146423539, 5.678072073971758, 7.352048507543429]",shame rain spain climate change good weather ireland,1750.9398621950436,2.0319250286551815,Negative
"[32.127279565227056, 80.40165256435029, 105.41216302152692, 105.41215601708085, 65.97677913705994, 29.482268228930923, 82.5186717620268, 26.998004744368828, 47.93615869386631, 62.57291785046797]","[4.954153234745059, 5.016673591726393, 1.0034924366114992, 1.019953713665571, 5.272606965863594, 5.272606965863594, 5.272606965863594, 5.272606965863594, 5.083364966225066, 5.049463414549384]",new_york reuters climate change could_diminish north_american water_supplies trigger_disputes united_states canada,2416.201220116267,2.44920968911174,Negative
"[32.127279565227056, 80.40165256435029, 105.41216302152692, 105.41215601708085, 65.97677913705994, 29.482268228930923, 82.5186717620268, 26.998004744368828, 47.93615869386631, 62.57291785046797]","[4.954153234745059, 5.016673591726393, 1.0034924366114992, 1.019953713665571, 5.272606965863594, 5.272606965863594, 5.272606965863594, 5.272606965863594, 5.083364966225066, 5.049463414549384]",new_york reuters climate change could_diminish north_american water_supplies trigger_disputes united_states canada,2416.201220116267,2.44920968911174,Negative
